ahe,bachelor,female,age
14.42307663,0,0,31
30.21977997,1,0,28
23.07692337,0,0,30
23.55769157,0,0,25
17.62820435,1,0,26
13,0,1,32
27.40384674,0,0,32
10.51423073,0,0,28
21.63461494,0,0,28
18.26922989,0,1,26
21.63461494,1,0,30
20,1,1,30
17.30769157,1,1,29
14.42307663,1,0,26
21.63461494,1,0,27
30.76922989,1,0,29
28.84615326,1,0,28
17.30769157,1,1,26
38.46154022,1,0,29
14.42307663,0,1,32
14.02740383,1,1,32
34.61538315,1,0,32
12.01923084,0,0,25
33.0128212,1,0,31
30.04807663,1,0,26
22.59615326,1,1,29
28.84615326,1,0,34
30.28846169,1,1,27
24.03846169,1,1,30
25.64102554,1,0,33
16.82692337,1,0,28
20.19230843,1,0,30
16.20192337,1,0,27
40.95000076,1,1,33
19.23077011,1,1,29
8.461538315,0,0,34
37.01922989,1,0,27
40.86538315,1,1,28
15.38461494,1,1,34
41.56105804,1,0,29
22.63702011,1,1,26
29.80769157,1,0,31
28.84615326,1,1,30
20.67307663,1,1,27
16.82692337,0,1,31
32.90598297,1,0,32
37.5,1,0,30
20.19230843,1,0,25
42.30769348,1,1,34
19.23077011,1,1,29
48.07692337,1,1,25
13.78205109,1,1,33
19.38775444,1,1,25
15.48076916,0,0,26
23.55769157,0,1,27
13.5,0,0,28
7.5,0,1,26
13.73626328,0,1,28
24.03846169,1,1,30
36.05769348,1,1,30
43.26922989,1,0,27
12.01923084,1,0,26
17.48251724,0,0,32
19.23077011,0,1,26
49.09983444,1,0,31
43.26922989,1,1,31
26.44230843,1,0,30
25.96153831,1,1,29
41.53845978,1,0,34
45.67307663,1,0,32
4.871794701,1,1,25
19.23077011,1,0,32
15.38461494,1,1,30
20.19230843,0,1,28
25.96153831,1,0,31
42.78845978,1,1,31
18.26922989,0,0,29
28.84615326,1,0,33
37.5,1,0,31
33.65384674,1,0,30
9.615385056,0,0,30
31.25,1,0,28
19.23077011,0,1,25
33.65480804,1,0,29
42.30769348,0,0,28
8.012820244,1,0,32
22.59615326,0,0,31
13.94230747,0,0,27
32.30769348,1,0,33
25.96153831,1,1,32
7.456829071,0,0,31
21.63461494,0,0,33
20.5128212,0,0,34
24.51922989,1,1,33
17.13286781,0,0,34
20.94017029,1,0,33
16.82692337,1,1,30
13.73626328,0,1,31
29.78632545,1,1,27
25.62451935,1,1,33
25,1,1,26
28.36538506,1,1,32
13.31360912,0,0,33
6.730769157,0,0,34
36.71328735,1,0,33
17.22756386,0,0,31
9.214743614,1,0,34
11.05769253,1,0,28
38.46154022,0,0,31
14.42307663,0,0,25
17.74038506,0,0,33
25,1,0,31
9.42307663,0,1,32
25.21367455,1,0,31
12.36263752,0,0,29
29.32692337,0,1,34
30,0,0,33
16.15384674,0,0,31
18.75,1,1,29
12.01923084,0,1,29
40.86538315,0,1,28
21.63461494,0,1,30
14.42307663,1,0,34
21.63461494,0,0,30
19.23077011,1,0,27
20.67307663,0,0,26
8.163265228,0,1,26
7.736263752,0,1,31
29.9145298,1,0,34
5.357142925,0,0,27
32.05128098,0,0,33
36.05769348,1,1,29
19.23077011,1,1,30
28.36634636,1,0,33
12.01923084,0,1,31
14.42307663,0,1,29
8.17307663,0,1,25
23.1875,0,0,29
24.44444466,1,1,33
25.96153831,0,0,31
9.109312057,0,0,34
36.45833206,1,0,31
6.944444656,0,1,30
24.72527504,1,0,27
32.05128098,1,0,34
8.653845787,1,1,32
28.84615326,1,0,33
17.09401703,1,1,29
10.57692337,0,1,33
22.59615326,1,1,26
21.97802162,0,0,29
24.03846169,1,1,31
14.42307663,1,1,25
20.83333397,1,0,27
8.653845787,0,1,26
19.23077011,1,1,32
14.42307663,0,0,29
14.82371807,0,0,27
8.653845787,1,1,32
6.730769157,1,1,32
11.05769253,0,0,33
9.615385056,0,0,31
12.88888931,0,1,34
13.55769253,1,1,33
15.73426533,1,0,32
16.82692337,0,0,25
19.23077011,0,1,25
12.82051277,0,1,31
21.36752129,0,0,34
16,1,0,33
12.80080032,1,1,32
45.19230652,1,0,25
14.42307663,0,0,28
26.44230843,1,0,29
13.46153831,1,1,27
13.5010004,1,1,28
14.90384579,0,0,33
14.42307663,1,1,34
25.54395676,0,0,31
19.23077011,0,0,26
19.23077011,0,1,27
22.35528755,1,1,34
11.05769253,0,1,34
12.01923084,0,0,33
18.2701931,0,1,26
16.90283394,1,1,33
14.42307663,0,0,31
17.62820435,0,1,28
13.18681335,0,0,32
10.57692337,0,0,34
16.82692337,0,0,31
21.73077011,1,0,28
17.06730843,1,1,29
9.230769157,1,1,26
19.23077011,0,0,27
8.35020256,0,0,28
27.40384674,0,0,34
15.22435856,1,1,28
69.71154022,1,0,30
11.21794891,0,0,34
13.73626328,0,1,27
17.30769157,1,0,32
17.22756386,1,1,29
28.84615326,1,0,28
11.05769253,0,0,34
16.23931694,1,1,29
26.92307663,1,0,28
13.46153831,0,0,26
18.95729256,1,0,28
10.57788467,1,0,28
10.6275301,0,0,29
13.46153831,0,1,28
14.42307663,0,0,26
38.46154022,1,0,28
21.63557625,1,1,25
4.206730843,1,0,26
12.01923084,1,1,29
15.18218613,1,1,28
11.96581173,1,0,30
14.42307663,1,1,28
11.53846169,1,0,28
19.23077011,0,0,30
18.26922989,0,0,27
17.30769157,0,1,25
38.94230652,1,0,33
28.84711456,1,0,32
11.69999981,0,0,34
19.23077011,1,0,32
16.82692337,1,1,32
10.09615421,1,0,26
23.07692337,1,0,29
23.07692337,0,0,29
12.01923084,1,1,26
13.46153831,1,1,26
10.57692337,0,0,25
13.67521381,1,1,26
33.65384674,0,0,29
23.71794891,1,0,31
6.25,0,0,26
12.74038506,0,0,34
16.38461494,1,0,31
6.25,0,0,33
17.30769157,0,1,33
7.211538315,0,0,29
4.807692528,0,0,26
12.74509811,0,0,25
7.211538315,0,1,34
11.53846169,0,0,30
14.42307663,1,1,34
11.77884579,0,0,31
29.80769157,1,0,26
22.30769157,1,1,32
8.17307663,0,1,26
7.988165855,0,0,25
25.27472496,0,0,27
5.769230843,0,1,27
8.316008568,0,1,29
18.02884674,1,1,34
12.01923084,1,1,33
22.11538506,0,0,27
24.03846169,1,1,34
36.32478714,1,1,33
48.07692337,0,0,34
10.98901081,0,0,30
25,1,0,30
24.03846169,1,1,29
12.01923084,0,1,27
43.26922989,1,0,34
26.44230843,1,0,33
40.86538315,1,1,31
14.42307663,1,1,25
17.40384674,1,1,25
9.134614944,0,0,32
9.134614944,0,0,28
30.76922989,1,0,30
21.63461494,1,0,27
16.82788467,1,1,26
15.38461494,1,1,28
19.23077011,1,0,33
15.86538506,0,0,32
17.09401703,0,0,26
9.615385056,1,0,29
9.615385056,0,0,27
16.34615326,0,0,30
11.43451118,1,1,25
12.5,0,1,26
13.73626328,1,1,30
21.63461494,1,0,32
34.61538315,1,0,34
16.82692337,1,1,28
12.98076916,0,0,27
12.01923084,0,1,33
15.38461494,0,1,30
12.01923084,0,0,34
3.846153736,1,0,34
10.09615421,0,0,26
10.09615421,0,0,31
21.63461494,0,0,27
17.78846169,0,0,34
16.82692337,1,0,31
17.30769157,1,1,33
28.07692337,1,0,33
16.82692337,1,1,28
8.974358559,0,1,26
12.98076916,0,0,31
10.09615421,0,0,26
6.228571415,0,0,25
8.653845787,0,1,29
19.23077011,0,0,30
7.692307472,0,0,33
21.15384674,0,0,29
57.69230652,1,0,34
23.55769157,1,0,26
33.65384674,1,0,26
6.731730938,0,1,31
15.38461494,1,0,34
12.01923084,1,1,32
21.63461494,1,1,29
13.46153831,1,0,34
19.23077011,1,0,33
33.40081024,1,1,32
6.731730938,0,1,25
10,0,0,27
24.03846169,0,0,30
30.28846169,0,0,33
13.46153831,1,0,26
28.84615326,1,0,34
37.98077011,1,1,28
32.69230652,1,0,30
12.23776245,0,0,29
24.4755249,0,0,30
10,0,1,25
21.97802162,0,0,34
7.666666508,0,0,34
7.692307472,0,1,32
15.86538506,0,0,34
9.615385056,0,1,26
8.241758347,0,0,25
26.44230843,1,1,32
17.30769157,1,0,33
16.88888931,1,0,34
38.99572754,1,1,26
20.43269157,1,0,33
22.26094627,0,0,31
19.23077011,1,1,31
8.241758347,0,0,26
16.82692337,1,0,31
44.23077011,1,0,33
7.615384579,0,1,29
17.78846169,1,1,30
11.05769253,0,1,30
16.34615326,1,0,27
25,1,0,26
25.48077011,0,0,33
10.29453468,1,0,32
11.00604439,1,1,28
12.2605772,0,0,33
12.08791256,0,0,28
20.19230843,0,0,32
33.65384674,1,0,29
20.81730843,1,1,30
11.05769253,0,0,34
30.28846169,1,1,34
11.05769253,1,0,31
9.615385056,1,1,27
28.84615326,1,0,34
7.692307472,1,1,25
7.692307472,0,1,25
27.47252655,1,1,31
12.98076916,0,0,33
10,1,1,30
18.5,0,0,31
8.17307663,0,1,31
27.69230843,1,0,33
12.98076916,0,1,30
6.593406677,1,1,29
17.09401703,0,0,33
16.82692337,0,1,33
25.54059792,1,0,29
14.42307663,1,0,34
13.94557858,0,0,31
21.79487228,1,0,28
21.50809669,1,1,28
8.57538414,1,0,28
16.34615326,0,0,27
7.5,0,1,27
35.57692337,0,0,33
12.01923084,0,0,28
10.57692337,0,0,34
14.42307663,0,1,30
16.82692337,0,0,31
14.42307663,0,0,25
12.01923084,0,0,25
19.71153831,0,1,31
24.61538506,0,0,31
12.98076916,0,1,32
15.86538506,1,1,34
21.875,1,0,33
16.82692337,1,1,33
11.09467411,0,0,26
32.69230652,0,0,33
14.5,0,0,30
21.63461494,0,1,33
11.53846169,0,0,27
26.44230843,1,1,28
25,0,0,32
25,1,0,31
16.82692337,0,0,26
12,0,0,25
18.26922989,0,1,34
16.02564049,0,0,32
21.63461494,1,1,29
24.03846169,1,1,27
10.57692337,0,0,26
13.46153831,0,0,27
29.80769157,1,1,33
24.03846169,1,0,34
15.73426533,1,0,29
13.70192337,1,1,27
36.53845978,1,1,34
33.65384674,0,0,33
53.84615326,1,0,30
6.730769157,0,1,31
18.97773361,1,1,32
29.9145298,1,0,25
31.25,1,0,25
31.25,1,1,26
17.30769157,0,1,26
18.46153831,0,1,31
8.791209221,1,1,29
21.63461494,0,1,33
21.97802162,1,1,30
12.01923084,1,1,33
19.6078434,1,1,30
38.46154022,1,0,27
8.17307663,0,0,27
20.71006012,1,1,26
20.71006012,1,1,25
4.437870026,0,1,29
28.84615326,1,0,33
15.86538506,1,1,33
8.654808044,0,1,29
10.72115421,0,1,33
24.03846169,1,0,26
15.38461494,0,0,33
13.94230747,0,0,34
19.23077011,0,0,26
20.19230843,1,0,31
10.81730747,1,0,29
26.44230843,1,0,27
14.42307663,0,1,34
17.30769157,1,0,29
24.03846169,1,0,31
18.02884674,1,1,26
15.625,1,1,29
25,1,1,30
38.46154022,1,0,34
32.69230652,1,1,29
69.71154022,1,0,31
28.36538506,1,0,34
16.34615326,1,1,28
12.01923084,0,0,29
12.01923084,0,0,29
28.84615326,0,0,31
31.25,1,0,33
7.894736767,0,1,26
25.48077011,1,1,32
26.44230843,1,0,30
24.03846169,1,1,30
34.61538315,1,1,28
19.23077011,1,1,30
24.03846169,0,0,25
25.48077011,1,1,33
29.80769157,1,1,34
16.66666603,1,0,32
43.26922989,1,0,32
24.03846169,1,0,33
12.98076916,1,1,25
12.5,1,0,29
12.01923084,0,0,32
7.692307472,0,1,31
19.23077011,0,1,34
13.94230747,0,0,27
21.63461494,1,0,27
7.692307472,0,1,32
13.46153831,0,1,28
20.43269157,0,0,26
14.42307663,1,1,30
9.615385056,1,0,34
15.38461494,0,0,33
6.593406677,0,1,26
6.730769157,0,0,25
24.30769157,0,0,33
16.15384674,1,1,31
9.615385056,0,1,33
25.21367455,0,0,29
19.23077011,0,1,28
14.42307663,0,0,25
10.57692337,1,0,26
4,0,0,29
23.07692337,1,0,31
43.26922989,1,0,28
10.57692337,0,1,30
10.57692337,0,1,32
16.82692337,0,0,29
11.53846169,1,1,27
11.53846169,0,1,27
13.73626328,0,1,33
11.05769253,0,1,29
15.38461494,0,1,32
19.23077011,1,1,33
3.328402281,0,1,32
12.69230747,0,0,28
14.23076916,1,1,29
15.38461494,0,0,32
59.8290596,0,0,33
15.38461494,0,0,34
16.02564049,0,0,31
40.06410217,1,1,30
2.788461447,0,0,32
5.673077106,0,0,33
18.75,1,1,29
13.67521381,0,0,30
13.15769196,0,0,28
5.288461685,1,1,25
25.48077011,0,0,30
17.09401703,0,0,33
9.086538315,0,0,32
18.26922989,1,0,33
21.63461494,0,0,32
12.98076916,1,0,32
20.19230843,0,0,30
16.82692337,0,0,25
12.13942337,0,0,33
8.17307663,0,1,28
19.23077011,1,1,27
19.23077011,1,1,29
16.53846169,1,0,30
8.547008514,1,1,30
26.92307663,1,0,31
16.14658928,1,0,32
21.63461494,1,0,33
26.44326973,1,1,30
24.4755249,1,0,29
19.23077011,0,0,32
24.03846169,0,0,31
11.53846169,0,0,25
12.01923084,1,1,29
14.42307663,1,0,32
22.11538506,1,1,28
36.05769348,1,0,31
12.82051277,1,0,32
38.46154022,1,1,29
18.75,1,1,31
21.49038506,1,0,32
12.82051277,1,0,25
15.38461494,0,0,25
17.857143400000002,0,1,27
8.654808044,0,1,27
16.82692337,1,0,26
24.03846169,0,0,25
8.461538315,0,0,31
22.03525734,1,1,28
20.76922989,1,1,34
14.42307663,0,1,32
26.04166603,0,0,30
18.26922989,0,0,31
5.917159557,1,0,27
20.34023666,0,0,26
15.86538506,1,1,29
10.57692337,0,0,33
9.615385056,0,0,33
3.365384579,0,0,26
15,1,0,29
38.46154022,1,1,28
14.42307663,0,0,30
12.61538506,0,0,30
25.64102554,1,1,34
8.653845787,0,1,32
23.07692337,1,1,29
29.80769157,1,1,29
34.61538315,1,1,25
11.53942299,0,0,25
14.23076916,0,0,33
19.71153831,1,1,30
17.30769157,0,0,33
12.36263752,1,1,26
12.82051277,1,0,31
17.78846169,1,0,25
72.11538696,1,0,28
21.63461494,1,0,26
8.571428299,0,1,33
19.23077011,0,0,33
20.19230843,0,1,31
15.06410217,1,1,25
19.23077011,1,0,33
34.85577011,1,0,33
15.82417583,1,1,31
10,0,1,31
23.07692337,1,0,30
36.32478714,1,0,25
3.956043959,0,0,29
16.78321648,1,1,30
8.894230843,0,1,34
12.82115364,0,0,29
14.375,0,0,29
27.35042763,0,0,26
14.42307663,1,0,31
24.03846169,1,0,32
26.44230843,1,0,31
19.23077011,1,1,28
11.53846169,0,1,34
12.5,0,1,25
44.23077011,1,0,33
23,1,1,28
20,0,0,32
15.38461494,0,1,31
13.73626328,0,0,30
48.07692337,1,0,31
15.86538506,1,1,27
12.01923084,1,1,32
12.01923084,0,0,34
19.23077011,0,0,32
9.615385056,0,1,32
15.38461494,1,0,30
8.654808044,0,0,26
10.98901081,0,0,33
12.01923084,1,1,28
22.95918274,0,0,34
21.36752129,1,0,34
13.75,1,1,25
31.25,1,1,30
7.291666508,0,1,34
8.012820244,0,0,27
23.50427437,1,1,27
25.12110138,1,1,34
19.23077011,1,1,34
27.40384674,0,0,34
12.98076916,0,0,25
26.44230843,1,1,25
5.769230843,0,1,32
5.769230843,0,1,26
7.211538315,0,1,32
12.08791256,0,1,27
16.34615326,1,0,28
13.02083302,0,0,27
17.78846169,1,1,34
7.211538315,0,0,25
28.84615326,1,1,30
14.42307663,1,1,28
4.807692528,1,0,33
8.17307663,0,0,26
12.01923084,1,1,25
25,1,0,28
20.43269157,1,1,34
24.03846169,1,0,34
17.48321724,1,0,29
40.86634445,0,0,33
16.82692337,0,0,32
6.903846264,0,1,31
27.88461494,0,1,33
12.5,0,0,27
31.25,1,1,33
12.01923084,0,0,26
12.98076916,0,1,34
14.42307663,1,0,28
7.211538315,1,1,30
19.23077011,0,1,34
7.211538315,0,0,25
11.53846169,0,1,31
18.26922989,1,0,28
5.288461685,1,0,32
10,0,0,28
19.23077011,0,0,29
7.692307472,1,1,30
11.875,0,1,33
6.25,0,0,26
50,1,0,34
25,0,1,30
16.82692337,0,0,27
6.923077106,0,1,25
24.03846169,1,0,28
17.78846169,1,1,26
14.42307663,0,1,29
12.5,1,1,31
26.44230843,1,1,34
5.770192146,0,0,28
28.84615326,1,1,33
14.42307663,0,0,31
9.615385056,1,0,27
13.73626328,0,0,33
12.01923084,0,1,34
9.615385056,0,1,31
28.84615326,1,0,29
19.23077011,1,1,31
12.39316273,0,0,26
24.03942299,1,0,28
8.792307854,0,0,33
16.34615326,1,1,34
19.23077011,1,0,27
14.42307663,0,0,30
14.42307663,0,0,30
10.98901081,0,1,33
13.94230747,0,0,29
18.71657753,0,1,27
19.23077011,1,1,27
14.7435894,0,0,31
8.473557472,0,0,25
25.64102554,1,1,28
6.593406677,1,0,29
13.54166698,1,1,29
62.5,1,0,33
15.38461494,1,1,32
10.98901081,0,0,26
23.55769157,0,0,30
12.01923084,0,0,32
14.42307663,0,0,29
13.46153831,0,1,28
36.05769348,1,0,27
20.87912178,1,1,27
26.44230843,0,0,34
9.615385056,1,1,31
5.622115612,0,1,34
10,0,0,30
13.46153831,0,0,33
10.98901081,0,1,30
9.615385056,1,0,34
19.23077011,1,0,33
19.42502022,0,1,31
19.71153831,1,0,32
20.19230843,1,1,25
15.38461494,1,1,26
19.23077011,1,1,32
23.55769157,1,0,31
17.30769157,0,0,30
58.17307663,1,0,33
34.61538315,0,0,34
21.36752129,1,1,32
20.87912178,1,1,34
12.94378662,1,1,30
11.53846169,1,1,30
72.11538696,1,1,31
27.2435894,1,0,31
41.0256424,1,0,34
32.69230652,1,1,25
17.30769157,1,0,25
28.02197838,1,0,32
28.63247871,1,1,32
19.23077011,1,0,26
8.17307663,0,1,27
28.84615326,1,1,30
18.69658089,1,0,33
21.47435951,0,0,31
17.09401703,0,0,27
9.855769157,1,1,27
40.86538315,1,1,27
19.23077011,1,0,31
19.23077011,1,1,32
11.53846169,1,1,26
21.79487228,1,0,27
36.53845978,1,1,27
11.53846169,1,0,31
14.42307663,0,1,28
9.134614944,0,0,29
22.59615326,1,1,28
37.98077011,1,0,28
21.15384674,0,0,34
57.69230652,1,0,29
8.51777935,0,1,26
21.63461494,1,1,30
13.46153831,1,1,30
12.01923084,0,1,29
17.30769157,0,0,29
37.5,1,0,33
30.76922989,1,0,33
14.23076916,0,1,34
12.01923084,0,1,27
13.18681335,1,0,26
20.19230843,1,0,33
12.5,1,1,32
18.75,1,1,27
12.01923084,0,1,29
24.03846169,0,0,32
10.57692337,0,0,28
15.10988998,0,0,27
5.769230843,0,1,28
20.27972031,1,1,34
5.208333492,0,0,32
19.23077011,0,1,28
8.241758347,0,1,25
4.230769157,0,1,34
28.36538506,0,0,34
21.63461494,1,1,32
48.07692337,0,0,33
21.63461494,0,1,28
19.23077011,0,1,27
30.67307663,1,0,30
19.23077011,1,1,27
28.84615326,1,0,29
19.23077011,0,0,27
16.27219009,1,0,33
19.23077011,1,0,27
9.912536621,0,1,26
16.5,0,0,34
10.57692337,0,0,29
14.42307663,0,1,29
5.769230843,0,1,27
14.31971169,1,0,26
17.12884521,1,1,25
26.92307663,1,1,32
27.88461494,0,0,33
23.07692337,1,1,31
21.63461494,1,1,32
17.48251724,1,0,31
26.44230843,1,0,30
21.63461494,1,1,33
52.88461685,0,0,32
12.23776245,1,0,27
23.93162346,1,0,26
9.615385056,0,0,29
20,0,1,27
13.46153831,0,1,29
36.05769348,1,1,32
18,1,1,29
16.88888931,1,0,27
60.79999924,0,0,34
27.69230843,1,1,30
28.84615326,1,0,25
7.692307472,1,0,27
15.38461494,0,0,26
42.78845978,1,0,33
19.23077011,0,0,30
29.76190567,1,0,34
21.63461494,1,1,29
5.061740875,0,1,32
11.05769253,1,1,26
26.06875038,0,0,31
10.57692337,0,1,31
14.42307663,0,0,29
9.615385056,0,1,26
21.15384674,1,0,25
25.64102554,0,1,32
17.73504257,1,1,32
19.23077011,0,0,30
9.890110016,0,1,33
11.05769253,0,0,31
14.42307663,1,1,31
16.82692337,0,1,25
36.05769348,0,0,27
18.53146935,0,1,34
7.692307472,0,0,26
16.82692337,0,1,30
24.03846169,0,0,29
9.615385056,0,1,28
26.44230843,1,1,34
9.615385056,0,0,29
23.07692337,0,0,28
18.26922989,0,1,29
17.09401703,0,0,28
12.02019215,0,1,28
12.01923084,0,0,32
11.225000380000001,0,1,30
14.071428299999999,0,0,34
7.692307472,0,0,33
17.30769157,0,0,25
14.99423122,0,0,31
32.05128098,0,0,25
6.410256386,0,0,28
10.01602554,0,1,31
7.346153736,0,0,33
26.92307663,0,0,34
9.946949959,0,0,30
8.875152588,1,1,30
9.59989357,1,1,26
9.903845787,0,1,26
9.348290443,0,1,33
7.692307472,0,0,27
6.898557663,0,1,31
10.09615421,0,0,27
12.01923084,0,1,31
8.571428299,1,1,27
9.142857552,0,1,28
12.98076916,0,0,26
16.34615326,0,1,25
9.375,0,1,33
17.30769157,0,0,28
14.42307663,0,0,26
18.75,0,0,32
22.59615326,1,1,32
14.83516502,0,0,26
12.69230747,1,0,25
19.23077011,0,0,25
7.213140965,0,0,27
9.519230843,0,0,30
25,1,0,33
25,1,1,33
24.03846169,1,1,31
36.05769348,1,0,29
7.932692528,0,0,28
19.23077011,0,0,33
19.23077011,1,0,32
23.07692337,1,1,26
34.61538315,0,0,34
26.15384674,1,1,34
8.17307663,0,0,26
9.134614944,0,0,27
5.448718071,0,0,26
19.6078434,1,1,25
8.012820244,1,0,33
12.08791256,0,1,34
21.2550602,0,1,33
12.01923084,0,0,29
16.34615326,1,1,32
25,1,0,29
9.615385056,0,1,28
30.76922989,0,0,32
10.59027767,0,0,34
13.94230747,0,0,34
17.78846169,1,0,29
9.807692528,1,1,33
12,1,1,33
5.494505405,1,1,25
17.30769157,1,1,28
24.03846169,1,1,33
19.87179565,1,0,32
18.37606812,1,1,27
14.42307663,0,0,25
43.26922989,1,0,29
9.615385056,1,1,25
31.17913818,1,1,28
9.890110016,1,1,25
18.75,1,0,28
21.63461494,1,1,29
7.692307472,0,0,26
24.50980377,0,0,31
29.32692337,1,0,28
21.25473595,1,1,29
11.75213718,0,0,25
13.18681335,0,0,33
8.241758347,0,1,29
7.211538315,0,1,27
12.98076916,0,0,34
36.05769348,0,1,31
20.67307663,0,1,34
33.65384674,1,0,29
21.75480843,1,1,27
19.23077011,1,0,30
9.615385056,0,1,28
10.98901081,1,0,34
7.852564335,1,1,27
25.38461494,1,0,30
17.78846169,1,1,30
21.79487228,1,0,28
21.56781387,1,0,34
16,0,1,29
15.38461494,1,1,33
19.23077011,0,0,34
28.84615326,0,0,33
25,0,0,32
9.615385056,0,1,27
26.23906708,0,0,34
16.82692337,1,1,32
26.04166603,0,0,28
12.01923084,1,0,26
9.615385056,0,1,34
4.807692528,0,0,29
26.44230843,1,0,25
8.012820244,0,0,28
9,0,0,30
10.57692337,1,1,30
29.80769157,1,0,25
3.076923132,1,1,25
14.42307663,0,0,28
23.50427437,1,0,29
38.46154022,1,0,34
20.67307663,1,1,26
12.01923084,0,0,30
10.68376064,0,1,31
8,0,0,32
19.23077011,0,0,26
10.65488529,0,0,34
19.23077011,1,0,29
14.42307663,1,1,30
7.211538315,0,0,31
26.44230843,0,0,32
9.615385056,0,1,29
9.615385056,0,0,33
41.34615326,1,0,32
26.44230843,0,0,34
13.46153831,1,0,29
10,1,1,25
17.94871712,0,0,26
13.65384579,0,1,29
17.30769157,0,0,29
10.73717976,0,0,30
17.30769157,1,0,34
19.23077011,0,0,32
11.05769253,0,1,34
16.82692337,1,1,25
10.98901081,0,0,26
16.82692337,1,1,31
15.38461494,0,1,34
20.67307663,1,1,28
10.57692337,0,1,25
14.42307663,0,1,29
10.6275301,0,0,26
14.13461494,0,0,28
13.46153831,0,0,26
11.05769253,0,1,34
24.03846169,0,0,34
16.02564049,0,0,29
14.42307663,0,0,31
19.23077011,0,0,31
12.98076916,0,1,33
8.653845787,0,0,28
12.74038506,1,0,30
23.07692337,1,1,28
13,0,1,33
14,0,1,28
44.71154022,1,0,33
12.5,1,1,28
19.23077011,0,1,34
26.92307663,1,0,32
30.28846169,1,0,30
3.525640965,0,0,30
15.38461494,1,1,27
15.38461494,0,0,25
24.03846169,1,0,29
18.26922989,0,1,29
10.76923084,1,1,34
11.53846169,0,0,27
12.01923084,1,0,34
8.17307663,0,1,30
9.615385056,0,0,27
11.11111069,0,0,32
49.145298,1,0,33
19.23077011,0,0,32
19.23077011,1,1,27
26.44230843,1,0,30
7.211538315,0,0,25
16.82692337,0,0,25
9.615385056,0,1,27
5.547337055,0,0,26
19.23077011,0,1,33
23.50961494,1,0,33
23.07692337,1,0,29
17.78846169,0,1,34
16.82692337,0,0,34
12.01923084,1,1,25
37.5,1,0,33
25.48077011,1,0,33
42.30769348,0,0,26
12.72727299,0,0,26
9.615385056,0,0,28
17.30769157,1,0,28
8.653845787,1,0,28
11.53923035,0,0,25
24.03846169,1,0,29
20.67307663,1,0,29
26.44230843,1,0,29
15.38461494,0,0,27
22.11538506,1,1,28
12.65182209,1,0,27
21.35416603,1,1,27
14.42307663,1,0,27
28.84615326,0,0,29
16.82692337,0,0,30
52,1,0,31
12.5,0,0,30
22.43589783,1,1,27
10.57692337,0,0,29
38.46154022,1,0,31
28.84615326,1,0,34
24.03846169,1,1,28
19.23077011,1,0,29
11.53846169,0,1,30
27.40384674,1,0,33
13.23529434,0,1,31
8.928571701,0,1,25
37.38479996,1,0,33
11.53846169,0,1,33
28.84615326,1,1,32
10.01602554,1,1,27
7.745726585,0,1,34
19.71153831,0,1,26
11.53846169,0,0,32
12.82051277,0,0,29
8,0,0,26
11.53846169,0,0,29
12.01923084,1,1,30
17.30769157,0,0,25
16.31230736,0,1,34
22.11538506,0,1,27
25,1,1,32
18.26922989,1,0,30
17.30769157,0,0,32
17.30769157,1,0,25
19.23077011,0,0,31
13.24519253,1,1,27
10.68376064,0,1,28
11.26373672,1,0,31
9.340659142,0,0,31
9,0,1,33
11.55555534,0,0,34
18.07692337,1,0,31
19.23077011,0,0,29
19.23077011,1,0,31
14.42307663,0,0,26
26.70940208,1,1,27
23.07692337,1,1,26
7.451922894,1,0,28
5.769230843,1,0,28
23.07692337,1,0,31
12,0,0,33
40.86538315,1,0,30
62.5,0,0,25
3.525640965,0,0,29
12.30769253,1,0,32
25,0,0,34
21.63461494,0,1,28
26.44230843,1,0,34
38.94326782,1,1,27
9.666666985,0,0,29
14.42307663,0,1,34
4.807692528,0,0,25
17.30769157,0,1,31
19.23077011,0,0,32
17.30769157,0,0,31
15.38461494,0,1,26
14.42307663,1,0,30
13.46153831,0,0,30
14.42307663,0,0,25
36.53845978,1,1,27
14.9572649,1,0,27
11.05769253,1,1,25
48.07692337,0,0,26
6.153846264,0,0,31
35.83916092,0,0,28
30.44871712,1,0,34
53.36538315,0,0,33
21.97802162,1,1,33
14.42307663,0,0,27
14.42307663,1,1,31
43.26922989,1,0,30
12.98076916,0,0,27
58.17307663,1,0,34
19.23077011,0,1,30
13.68343163,1,1,27
8.17307663,0,1,29
10.57692337,1,0,25
13.46153831,1,0,27
7.692307472,0,0,34
9.855769157,0,0,29
9.134614944,0,1,31
8.413461685,0,0,32
20.19230843,1,1,34
34.61538315,0,0,28
17.30769157,1,1,27
11.05769253,0,0,27
12.01923084,0,1,26
25,0,0,26
8.653845787,0,0,28
12.4651165,1,0,31
12.01923084,1,0,28
12.01923084,0,1,34
7.142857075,1,1,33
23.50427437,1,0,31
15.38461494,1,1,31
19.23077011,1,1,27
17.30769157,1,0,31
14.42307663,0,0,26
19.23077011,1,1,25
18.18028831,0,0,34
20,0,0,27
9.615385056,0,1,25
14.90384579,1,1,25
17.30865479,1,0,32
24.75961494,1,1,32
16.82692337,1,1,31
21.63461494,1,1,29
13.79807663,1,1,25
11.53846169,0,1,29
26.44230843,1,0,28
12.82051277,0,0,28
12.01923084,0,1,33
12.01923084,1,1,30
16.68557739,0,0,29
