dteday,instant,season,yr,mnth,holiday,weekday,workingday,weathersit,tempC,atempC,windMPH,hum_prop,casual,registered,cnt,temp,atemp,hum,windspeed
2012-07-06,553,3,1,7,0,5,1,1,30.931651000000002,33.667178,9.791514,0.450833,1366,4841,6207,0.828333,0.752533,0.450833,0.146142
2012-07-07,554,3,1,7,0,6,0,1,32.498349,37.124258,10.958118,0.492083,1448,3392,4840,0.861667,0.804913,0.492083,0.163554
2012-07-08,555,3,1,7,0,0,0,1,30.6575,36.166136,8.417143,0.57375,1203,3469,4672,0.8225,0.790396,0.57375,0.125629
2012-07-09,556,3,1,7,0,1,1,2,25.409151,27.167564,12.125325,0.683333,998,5571,6569,0.710833,0.654054,0.683333,0.180975
2012-07-10,557,3,1,7,0,2,1,2,25.879151,27.876536,10.166379000000001,0.6675,954,5336,6290,0.720833,0.664796,0.6675,0.151737
2012-07-11,558,3,1,7,0,3,1,1,25.683349,26.917886000000003,10.166111,0.633333,975,6289,7264,0.716667,0.650271,0.633333,0.151733
2012-07-12,559,3,1,7,0,4,1,1,25.644151,27.209077999999998,9.833924999999999,0.529583,1032,6414,7446,0.715833,0.654683,0.529583,0.146775
2012-07-13,560,3,1,7,0,5,1,2,26.388348999999998,28.083578000000003,5.41695,0.485833,1511,5988,7499,0.731667,0.667933,0.485833,0.08085
2012-07-14,561,3,1,7,0,6,0,2,25.056651000000002,27.958772000000003,9.626493,0.699167,2355,4614,6969,0.703333,0.666042,0.699167,0.143679
2012-07-15,562,3,1,7,0,0,0,1,27.054150999999997,30.542936000000005,11.166689,0.717917,1920,4111,6031,0.745833,0.705196,0.717917,0.166667
2012-07-16,563,3,1,7,0,1,1,1,27.876651000000003,31.792250000000003,11.000529,0.645,1088,5742,6830,0.763333,0.724125,0.645,0.164187
2012-07-17,564,3,1,7,0,2,1,1,30.461650999999996,33.875078,7.666743,0.505833,921,5865,6786,0.818333,0.755683,0.505833,0.114429
2012-07-18,565,3,1,7,0,3,1,1,29.286651,33.208478,9.208614,0.577083,799,4914,5713,0.793333,0.745583,0.577083,0.137442
2012-07-19,566,3,1,7,0,4,1,1,28.189999999999998,31.166372000000003,11.083743,0.600417,888,5703,6591,0.77,0.714642,0.600417,0.165429
2012-07-20,567,3,1,7,0,5,1,2,23.294151,24.459650000000003,14.000789000000001,0.844167,747,5123,5870,0.665833,0.613025,0.844167,0.20896700000000001
2012-07-21,568,3,1,7,0,6,0,3,20.004150999999997,20.294191999999995,14.2911,0.865417,1264,3195,4459,0.595833,0.549912,0.865417,0.2133
2012-07-22,569,3,1,7,0,0,0,2,23.3725,25.126250000000006,6.2926936,0.7625,2544,4866,7410,0.6675,0.623125,0.7625,0.0939208
2012-07-23,570,3,1,7,0,1,1,1,26.858348999999997,29.541122,9.291761,0.694167,1135,5831,6966,0.741667,0.690017,0.694167,0.138683
2012-07-24,571,3,1,7,0,2,1,1,27.289150999999997,30.625700000000002,14.167418,0.655,1140,6452,7592,0.750833,0.70645,0.655,0.211454
2012-07-25,572,3,1,7,0,3,1,1,26.035849,27.167564,11.0416,0.45,1383,6790,8173,0.724167,0.654054,0.45,0.1648
2012-07-26,573,3,1,7,0,4,1,1,28.503349,32.791358,19.082470999999998,0.596667,1036,5825,6861,0.776667,0.739263,0.596667,0.284813
2012-07-27,574,3,1,7,0,5,1,1,28.738349,32.458322,10.250464,0.594583,1259,5645,6904,0.781667,0.734217,0.594583,0.152992
2012-07-28,575,3,1,7,0,6,0,1,27.524150999999996,30.041863999999997,10.542449999999999,0.613333,2234,4451,6685,0.755833,0.697604,0.613333,0.15735
2012-07-29,576,3,1,7,0,0,0,1,25.918349,28.083578000000003,11.416532,0.62375,2153,4444,6597,0.721667,0.667933,0.62375,0.170396
2012-07-30,577,3,1,7,0,1,1,1,26.349151,29.209142,10.292339,0.66875,1040,6065,7105,0.730833,0.684987,0.66875,0.153617
2012-07-31,578,3,1,7,0,2,1,1,25.526651,27.751136000000002,11.083475,0.704167,968,6248,7216,0.713333,0.662896,0.704167,0.165425
2012-08-01,579,3,1,8,0,3,1,1,25.722500000000004,28.042327999999998,9.458993,0.6775,1074,6506,7580,0.7175,0.667308,0.6775,0.141179
2012-08-02,580,3,1,8,0,4,1,1,27.3675,30.667808,8.666718,0.659583,983,6278,7261,0.7525,0.707088,0.659583,0.129354
2012-08-03,581,3,1,8,0,5,1,2,27.994151000000002,31.709222000000004,14.458064,0.6425,1328,5847,7175,0.765833,0.722867,0.6425,0.215792
2012-08-04,582,3,1,8,0,6,0,1,29.286651,33.583622,17.249686,0.613333,2345,4479,6824,0.793333,0.751267,0.613333,0.257458
2012-08-05,583,3,1,8,0,0,0,1,28.150849,32.251214000000004,19.458206999999998,0.6525,1707,3757,5464,0.769167,0.731079,0.6525,0.290421
2012-08-06,584,3,1,8,0,1,1,2,27.3675,30.876236000000006,8.666718,0.654167,1233,5780,7013,0.7525,0.710246,0.654167,0.129354
2012-08-07,585,3,1,8,0,2,1,2,26.584151,30.042986000000006,7.8328359999999995,0.70375,1278,5995,7273,0.735833,0.697621,0.70375,0.116908
2012-08-08,586,3,1,8,0,3,1,2,27.25,30.709322,7.4169,0.672917,1263,6271,7534,0.75,0.707717,0.672917,0.1107
2012-08-09,587,3,1,8,0,4,1,1,27.524150999999996,30.167528000000004,10.458699999999999,0.620417,1196,6090,7286,0.755833,0.699508,0.620417,0.1561
2012-08-10,588,3,1,8,0,5,1,2,25.644151,28.084172000000002,16.000471,0.715833,1065,4721,5786,0.715833,0.667942,0.715833,0.238813
2012-08-11,589,3,1,8,0,6,0,2,24.5475,26.125622,13.834093,0.732917,2247,4052,6299,0.6925,0.638267,0.732917,0.206479
2012-08-12,590,3,1,8,0,0,0,1,24.939151000000003,26.542214,8.208304,0.530417,2182,4362,6544,0.700833,0.644579,0.530417,0.122512
2012-08-13,591,3,1,8,0,1,1,1,25.879151,27.708764000000002,9.126204,0.545417,1207,5676,6883,0.720833,0.662254,0.545417,0.136212
2012-08-14,592,3,1,8,0,2,1,1,26.153349,28.667414,11.333586,0.686667,1128,5656,6784,0.726667,0.676779,0.686667,0.169158
2012-08-15,593,3,1,8,0,3,1,1,25.213349,27.166441999999996,11.374657000000001,0.619583,1198,6149,7347,0.706667,0.654037,0.619583,0.169771
2012-08-16,594,3,1,8,0,4,1,1,25.800849,27.209408000000003,9.500332,0.519167,1338,6267,7605,0.719167,0.654688,0.519167,0.141796
2012-08-17,595,3,1,8,0,5,1,1,25.996651,-0.0015999999999998238,15.500718000000001,0.570833,1483,5665,7148,0.723333,0.2424,0.570833,0.231354
2012-08-18,596,3,1,8,0,6,0,1,23.881650999999998,24.792686000000003,11.917089,0.603333,2827,5038,7865,0.678333,0.618071,0.603333,0.177867
2012-08-19,597,3,1,8,0,0,0,2,21.884151,23.834564,5.79215,0.711667,1208,3341,4549,0.635833,0.603554,0.711667,0.08645
2012-08-20,598,3,1,8,0,1,1,2,21.884151,23.333822000000005,8.708593,0.734167,1026,5504,6530,0.635833,0.595967,0.734167,0.129979
2012-08-21,599,3,1,8,0,2,1,1,22.510849000000004,23.667650000000002,4.8756436,0.67375,1081,5925,7006,0.649167,0.601025,0.67375,0.0727708
2012-08-22,600,3,1,8,0,3,1,1,23.3725,25.042364,4.708981100000001,0.677083,1094,6281,7375,0.6675,0.621854,0.677083,0.0702833
2012-08-23,601,3,1,8,0,4,1,1,24.704151000000003,26.042528000000004,5.6679186,0.635833,1363,6402,7765,0.695833,0.637008,0.635833,0.0845958
2012-08-24,602,3,1,8,0,5,1,2,25.0175,26.708600000000004,4.8337686,0.615,1325,6257,7582,0.7025,0.6471,0.615,0.0721458
2012-08-25,603,3,1,8,0,6,0,2,23.098349,24.833936,16.375336,0.712917,1829,4224,6053,0.661667,0.618696,0.712917,0.244408
2012-08-26,604,3,1,8,0,0,0,2,22.706651,23.335735999999997,15.333486,0.845833,1483,3772,5255,0.653333,0.595996,0.845833,0.228858
2012-08-27,605,3,1,8,0,1,1,1,25.056651000000002,27.209408000000003,8.625110999999999,0.730417,989,5928,6917,0.703333,0.654688,0.730417,0.128733
2012-08-28,606,3,1,8,0,2,1,1,26.231651,27.9593,12.791975,0.62,935,6105,7040,0.728333,0.66605,0.62,0.190925
2012-08-29,607,3,1,8,0,3,1,1,24.195,25.958377999999996,7.541653999999999,0.552083,1177,6520,7697,0.685,0.635733,0.552083,0.112562
2012-08-30,608,3,1,8,0,4,1,1,25.213349,27.083413999999998,5.1668189,0.590417,1172,6541,7713,0.706667,0.652779,0.590417,0.0771167
2012-08-31,609,3,1,8,0,5,1,1,27.915849,29.5004,11.291711,0.5875,1433,5917,7350,0.764167,0.6894,0.5875,0.168533
2012-09-01,610,3,1,9,0,6,0,2,27.406651000000004,30.375163999999998,7.5835289999999995,0.638333,2352,3788,6140,0.753333,0.702654,0.638333,0.113187
2012-09-02,611,3,1,9,0,0,0,2,24.743349000000002,26.834000000000003,4.2927436,0.815,2613,3197,5810,0.696667,0.649,0.815,0.0640708
2012-09-03,612,3,1,9,1,1,0,1,25.252499999999998,27.667514000000004,10.125107,0.790833,1965,4069,6034,0.7075,0.661629,0.790833,0.151121
2012-09-04,613,3,1,9,0,2,1,1,26.114151,29.334608000000003,15.833507000000001,0.755,867,5997,6864,0.725833,0.686888,0.755,0.236321
2012-09-05,614,3,1,9,0,3,1,1,26.623348999999997,30.792878,12.583136,0.74125,832,6280,7112,0.736667,0.708983,0.74125,0.187808
2012-09-06,615,3,1,9,0,4,1,2,24.743349000000002,27.251714000000007,9.542207,0.810417,611,5592,6203,0.696667,0.655329,0.810417,0.142421
2012-09-07,616,3,1,9,0,5,1,1,25.056651000000002,27.375464,11.500282,0.73625,1045,6459,7504,0.703333,0.657204,0.73625,0.171646
2012-09-08,617,3,1,9,0,6,0,2,22.980849,24.333986000000003,18.833968000000002,0.799167,1557,4419,5976,0.659167,0.611121,0.799167,0.281104
2012-09-09,618,3,1,9,0,0,0,1,20.669999999999998,22.209050000000005,15.041232,0.5475,2570,5657,8227,0.61,0.578925,0.5475,0.224496
2012-09-10,619,3,1,9,0,1,1,1,19.416650999999998,21.333163999999996,17.333771000000002,0.50375,1118,6407,7525,0.583333,0.565654,0.50375,0.258713
2012-09-11,620,3,1,9,0,2,1,1,19.142500000000002,20.583272,6.1676314,0.52,1070,6697,7767,0.5775,0.554292,0.52,0.0920542
2012-09-12,621,3,1,9,0,3,1,1,20.160849,21.62495,8.833682,0.577083,1050,6820,7870,0.599167,0.570075,0.577083,0.131846
2012-09-13,622,3,1,9,0,4,1,1,20.7875,22.250828,5.5422936,0.637083,1054,6750,7804,0.6125,0.579558,0.637083,0.0827208
2012-09-14,623,3,1,9,0,5,1,1,21.766651000000003,23.209478000000004,6.9588209999999995,0.6725,1379,6630,8009,0.633333,0.594083,0.6725,0.103863
2012-09-15,624,3,1,9,0,6,0,1,20.591651,22.667222000000002,16.583907,0.501667,3160,5554,8714,0.608333,0.585867,0.501667,0.247521
2012-09-16,625,3,1,9,0,0,0,1,19.259999999999998,21.166249999999998,6.042281099999999,0.57,2166,5167,7333,0.58,0.563125,0.57,0.0901833
2012-09-17,626,3,1,9,0,1,1,2,19.299151000000002,20.5013,10.166713999999999,0.734583,1022,5847,6869,0.580833,0.55305,0.734583,0.151742
2012-09-18,627,3,1,9,0,2,1,2,21.296651,21.294421999999997,23.958329,0.8725,371,3702,4073,0.623333,0.565067,0.8725,0.357587
2012-09-19,628,3,1,9,0,3,1,1,17.9675,19.666663999999997,14.416725,0.536667,788,6803,7591,0.5525,0.540404,0.536667,0.215175
2012-09-20,629,3,1,9,0,4,1,1,17.693349,19.124671999999997,7.917189,0.618333,939,6781,7720,0.546667,0.532192,0.618333,0.118167
2012-09-21,630,3,1,9,0,5,1,1,20.160849,21.750086000000003,10.333343000000001,0.66875,1250,6917,8167,0.599167,0.571971,0.66875,0.154229
2012-09-22,631,3,1,9,0,6,0,1,22.55,24.292208000000002,19.000061,0.646667,2512,5883,8395,0.65,0.610488,0.646667,0.283583
2012-09-23,632,4,1,9,0,0,0,1,16.870849000000003,18.249578,14.958286000000001,0.467083,2454,5453,7907,0.529167,0.518933,0.467083,0.223258
2012-09-24,633,4,1,9,0,1,1,1,16.165849,17.165858,9.541068000000001,0.492917,1001,6435,7436,0.514167,0.502513,0.492917,0.142404
2012-09-25,634,4,1,9,0,2,1,1,17.85,19.915813999999997,15.833507000000001,0.57,845,6693,7538,0.55,0.544179,0.57,0.236321
2012-09-26,635,4,1,9,0,3,1,1,21.845,23.376458,16.3748,0.630833,787,6946,7733,0.635,0.596613,0.630833,0.2444
2012-09-27,636,4,1,9,0,4,1,2,22.55,24.126350000000002,9.000914,0.690833,751,6642,7393,0.65,0.607975,0.690833,0.134342
2012-09-28,637,4,1,9,0,5,1,2,21.100849,22.666958,10.999993,0.69,1045,6370,7415,0.619167,0.585863,0.69,0.164179
2012-09-29,638,4,1,9,0,6,0,1,17.4975,18.999536,15.249468,0.542917,2589,5966,8555,0.5425,0.530296,0.542917,0.227604
2012-09-30,639,4,1,9,0,0,0,1,16.753349,18.165757999999997,9.042186,0.583333,2015,4874,6889,0.526667,0.517663,0.583333,0.134958
2012-10-01,640,4,1,10,0,1,1,2,16.479150999999998,17.792,6.0838814,0.649167,763,6015,6778,0.520833,0.512,0.649167,0.0908042
2012-10-02,641,4,1,10,0,2,1,3,19.769151,19.793977999999996,6.9998249999999995,0.871667,315,4324,4639,0.590833,0.542333,0.871667,0.104475
2012-10-03,642,4,1,10,0,3,1,2,22.9025,23.542778,4.4585686,0.79375,728,6844,7572,0.6575,0.599133,0.79375,0.0665458
2012-10-04,643,4,1,10,0,4,1,2,22.9025,24.126350000000002,7.875582,0.722917,891,6437,7328,0.6575,0.607975,0.722917,0.117546
2012-10-05,644,4,1,10,0,5,1,1,20.905,22.292341999999998,7.12545,0.6275,1516,6640,8156,0.615,0.580187,0.6275,0.10635
2012-10-06,645,4,1,10,0,6,0,1,18.045848999999997,19.542386,17.957675000000002,0.664167,3031,4934,7965,0.554167,0.538521,0.664167,0.268025
2012-10-07,646,4,1,10,0,0,0,2,11.544151,11.707657999999999,9.457854000000001,0.708333,781,2729,3510,0.415833,0.419813,0.708333,0.141162
2012-10-08,647,4,1,10,1,1,0,2,10.016651,9.582128,12.708492999999999,0.709583,874,4604,5478,0.383333,0.387608,0.709583,0.189679
2012-10-09,648,4,1,10,0,2,1,2,12.993348999999998,12.915392,12.7501,0.761667,601,5791,6392,0.446667,0.438112,0.761667,0.1903
2012-10-10,649,4,1,10,0,3,1,1,16.165849,17.207372,12.584007,0.630833,780,6911,7691,0.514167,0.503142,0.630833,0.187821
2012-10-11,650,4,1,10,0,4,1,1,12.445,12.457022000000002,12.166932000000001,0.463333,834,6736,7570,0.435,0.431167,0.463333,0.181596
2012-10-12,651,4,1,10,0,5,1,1,12.5625,12.582685999999999,15.751164,0.539167,1060,6222,7282,0.4375,0.433071,0.539167,0.235092
2012-10-13,652,4,1,10,0,6,0,1,10.486650999999998,9.832136000000002,9.791514,0.494583,2252,4857,7109,0.393333,0.391396,0.494583,0.146142
2012-10-14,653,4,1,10,0,0,0,1,16.518349,17.541463999999998,18.667004000000002,0.640417,2080,4559,6639,0.521667,0.508204,0.640417,0.278612
2012-10-15,654,4,1,10,0,1,1,2,18.398349,19.5839,19.834478999999998,0.7075,760,5115,5875,0.561667,0.53915,0.7075,0.296037
2012-10-16,655,4,1,10,0,2,1,1,14.011651,14.415835999999999,12.208807,0.558333,922,6612,7534,0.468333,0.460846,0.558333,0.182221
2012-10-17,656,4,1,10,0,3,1,1,13.424150999999998,13.707128,6.791857,0.692917,979,6482,7461,0.455833,0.450108,0.692917,0.101371
2012-10-18,657,4,1,10,0,4,1,2,16.557499999999997,17.83325,15.874779,0.728333,1008,6501,7509,0.5225,0.512625,0.728333,0.236937
2012-10-19,658,4,1,10,0,5,1,2,18.476651,19.501136000000002,9.041917999999999,0.815,753,4671,5424,0.563333,0.537896,0.815,0.134954
2012-10-20,659,4,1,10,0,6,0,1,14.755849000000001,15.207571999999999,7.874979,0.572917,2806,5284,8090,0.484167,0.472842,0.572917,0.117537
2012-10-21,660,4,1,10,0,0,0,1,13.815849,14.124313999999998,11.125618000000001,0.51,2132,4692,6824,0.464167,0.456429,0.51,0.166054
2012-10-22,661,4,1,10,0,1,1,1,14.912499999999998,15.874171999999998,5.4593811,0.568333,830,6228,7058,0.4875,0.482942,0.568333,0.0814833
2012-10-23,662,4,1,10,0,2,1,1,17.575848999999998,19.000064000000002,6.3345686,0.641667,841,6625,7466,0.544167,0.530304,0.641667,0.0945458
2012-10-24,663,4,1,10,0,3,1,1,19.6125,20.875586,4.8762064,0.63625,795,6898,7693,0.5875,0.558721,0.63625,0.0727792
2012-10-25,664,4,1,10,0,4,1,2,17.85,18.959408000000003,8.333125,0.800417,875,6484,7359,0.55,0.529688,0.800417,0.124375
2012-10-26,665,4,1,10,0,5,1,2,17.654151,18.5015,8.875289,0.807083,1182,6262,7444,0.545833,0.52275,0.807083,0.132467
2012-10-27,666,4,1,10,0,6,0,2,16.91,17.998777999999994,15.791364000000002,0.72,2643,5209,7852,0.53,0.515133,0.72,0.235692
2012-10-28,667,4,1,10,0,0,0,2,14.442499999999999,14.872886000000001,26.666535999999997,0.694583,998,3461,4459,0.4775,0.467771,0.694583,0.398008
2012-10-29,668,4,1,10,0,1,1,3,12.68,13.000399999999999,23.9994,0.88,2,20,22,0.44,0.4394,0.88,0.3582
2012-10-30,669,4,1,10,0,2,1,2,6.954554000000002,4.453993999999998,14.271603,0.825455,87,1009,1096,0.318182,0.309909,0.825455,0.213009
2012-10-31,670,4,1,10,0,3,1,2,8.802499999999998,7.832599999999999,11.166689,0.666667,419,5147,5566,0.3575,0.3611,0.666667,0.166667
2012-11-01,671,4,1,11,0,4,1,2,9.194151000000002,8.416172,10.542182,0.581667,466,5520,5986,0.365833,0.369942,0.581667,0.157346
2012-11-02,672,4,1,11,0,5,1,1,8.684999999999999,7.498772000000002,17.833725,0.522083,618,5229,5847,0.355,0.356042,0.522083,0.266175
2012-11-03,673,4,1,11,0,6,0,2,8.136651,5.373836000000001,18.125443,0.49125,1029,4109,5138,0.343333,0.323846,0.49125,0.270529
2012-11-04,674,4,1,11,0,0,0,1,7.314150999999999,5.749507999999999,12.000236,0.532917,1201,3906,5107,0.325833,0.329538,0.532917,0.179108
2012-11-05,675,4,1,11,0,1,1,1,7.000848999999999,4.33295,15.833775000000001,0.494167,378,4881,5259,0.319167,0.308075,0.494167,0.236325
2012-11-06,676,4,1,11,0,2,1,1,5.1991510000000005,2.5834220000000023,11.625371,0.567083,466,5220,5686,0.280833,0.281567,0.567083,0.173513
2012-11-07,677,4,1,11,0,3,1,2,5.904151000000001,2.124986,20.375236,0.5475,326,4709,5035,0.295833,0.274621,0.5475,0.304108
2012-11-08,678,4,1,11,0,4,1,1,8.552177999999998,6.564806000000001,23.304945,0.333478,340,4975,5315,0.352174,0.341891,0.333478,0.347835
2012-11-09,679,4,1,11,0,5,1,1,8.998349000000001,7.4572579999999995,14.375386,0.540833,709,5283,5992,0.361667,0.355413,0.540833,0.214558
2012-11-10,680,4,1,11,0,6,0,1,10.290848999999998,9.999841999999997,3.8756686,0.645417,2090,4446,6536,0.389167,0.393937,0.645417,0.0578458
2012-11-11,681,4,1,11,0,0,0,1,11.779150999999999,11.833058000000001,8.5425,0.659167,2290,4562,6852,0.420833,0.421713,0.659167,0.1275
2012-11-12,682,4,1,11,1,1,0,1,14.794999999999998,15.375278000000002,11.625639,0.741667,1097,5172,6269,0.485,0.475383,0.741667,0.173517
2012-11-13,683,4,1,11,0,2,1,2,8.136651,5.3328500000000005,22.917082,0.662917,327,3767,4094,0.343333,0.323225,0.662917,0.342046
2012-11-14,684,4,1,11,0,3,1,1,5.590849,2.583158000000001,13.374875,0.552083,373,5122,5495,0.289167,0.281563,0.552083,0.199625
2012-11-15,685,4,1,11,0,4,1,2,7.1183489999999985,5.416471999999999,10.250129000000001,0.620417,320,5125,5445,0.321667,0.324492,0.620417,0.152987
2012-11-16,686,4,1,11,0,5,1,1,8.215,6.915464,11.458675000000001,0.524583,484,5214,5698,0.345,0.347204,0.524583,0.171025
2012-11-17,687,4,1,11,0,6,0,1,7.275,5.541277999999998,12.041843,0.545417,1313,4316,5629,0.325,0.326383,0.545417,0.179729
2012-11-18,688,4,1,11,0,0,0,1,8.0975,6.291235999999998,15.250004,0.692917,922,3747,4669,0.3425,0.337746,0.692917,0.227612
2012-11-19,689,4,1,11,0,1,1,2,9.899151,8.790986,15.749489,0.623333,449,5050,5499,0.380833,0.375621,0.623333,0.235067
2012-11-20,690,4,1,11,0,2,1,2,9.585849,9.124022,5.542575,0.685,534,5100,5634,0.374167,0.380667,0.685,0.082725
2012-11-21,691,4,1,11,0,3,1,1,8.606651,8.082871999999998,6.917482000000001,0.61375,615,4531,5146,0.353333,0.364892,0.61375,0.103246
2012-11-22,692,4,1,11,1,4,0,1,7.98,7.124485999999997,3.5423436,0.580417,955,1470,2425,0.34,0.350371,0.580417,0.0528708
2012-11-23,693,4,1,11,0,5,1,1,9.311651000000001,8.999413999999998,9.917407,0.56875,1603,2307,3910,0.368333,0.378779,0.56875,0.148021
2012-11-24,694,4,1,11,0,6,0,1,5.081650999999999,0.4169719999999977,25.250357,0.404583,532,1745,2277,0.278333,0.248742,0.404583,0.376871
2012-11-25,695,4,1,11,0,0,0,1,3.554150999999999,1.000478000000001,10.083499999999999,0.468333,309,2115,2424,0.245833,0.257583,0.468333,0.1505
2012-11-26,696,4,1,11,0,1,1,1,6.726650999999999,6.374264,3.1255499999999996,0.535417,337,4750,5087,0.313333,0.339004,0.535417,0.04665
2012-11-27,697,4,1,11,0,2,1,2,5.708349,2.5828279999999992,15.916654,0.786667,123,3836,3959,0.291667,0.281558,0.786667,0.237562
2012-11-28,698,4,1,11,0,3,1,1,5.943349000000001,3.1242920000000005,14.125007,0.50625,198,5062,5260,0.296667,0.289762,0.50625,0.210821
2012-11-29,699,4,1,11,0,4,1,1,5.200890000000001,3.695852000000002,7.739974,0.555652,243,5080,5323,0.28087,0.298422,0.555652,0.115522
2012-11-30,700,4,1,11,0,5,1,1,6.021651,5.375222000000001,3.9175436,0.649583,362,5306,5668,0.298333,0.323867,0.649583,0.0584708
2012-12-01,701,4,1,12,0,6,0,2,6.021651,4.915664,4.0001814,0.806667,951,4240,5191,0.298333,0.316904,0.806667,0.0597042
2012-12-02,702,4,1,12,0,0,0,2,8.3325,7.707728000000003,8.333393000000001,0.823333,892,3757,4649,0.3475,0.359208,0.823333,0.124379
2012-12-03,703,4,1,12,0,1,1,1,13.267500000000002,14.082535999999998,5.5422936,0.7675,555,5679,6234,0.4525,0.455796,0.7675,0.0827208
2012-12-04,704,4,1,12,0,2,1,1,14.364151,14.957564000000001,11.666643,0.73375,551,6055,6606,0.475833,0.469054,0.73375,0.174129
2012-12-05,705,4,1,12,0,3,1,1,12.601651,12.248792000000002,21.709407,0.485,331,5398,5729,0.438333,0.428012,0.485,0.324021
2012-12-06,706,4,1,12,0,4,1,1,4.024151,1.0414639999999977,11.708518,0.50875,340,5035,5375,0.255833,0.258204,0.50875,0.174754
2012-12-07,707,4,1,12,0,5,1,2,7.0791509999999995,5.249228000000002,8.7502,0.764167,349,4659,5008,0.320833,0.321958,0.764167,0.1306
2012-12-08,708,4,1,12,0,6,0,2,9.938348999999999,9.707528,6.792393,0.91125,1153,4429,5582,0.381667,0.389508,0.91125,0.101379
2012-12-09,709,4,1,12,0,0,0,2,10.055848999999998,9.749635999999999,10.584325,0.905417,441,2787,3228,0.384167,0.390146,0.905417,0.157975
2012-12-10,710,4,1,12,0,1,1,2,12.484151,12.74795,12.750636,0.925,329,4841,5170,0.435833,0.435575,0.925,0.190308
2012-12-11,711,4,1,12,0,2,1,2,8.606651,6.331958,19.834478999999998,0.596667,282,5219,5501,0.353333,0.338363,0.596667,0.296037
2012-12-12,712,4,1,12,0,3,1,2,5.9825,3.624307999999999,10.916779,0.538333,310,5009,5319,0.2975,0.297338,0.538333,0.162937
2012-12-13,713,4,1,12,0,4,1,1,5.904151000000001,3.4164080000000006,11.666643,0.485833,425,5107,5532,0.295833,0.294188,0.485833,0.174129
2012-12-14,714,4,1,12,0,5,1,1,5.2383489999999995,3.416672000000002,8.792343,0.642917,429,5182,5611,0.281667,0.294192,0.642917,0.131229
2012-12-15,715,4,1,12,0,6,0,1,7.235849,6.333278,7.12545,0.650417,767,4280,5047,0.324167,0.338383,0.650417,0.10635
2012-12-16,716,4,1,12,0,0,0,2,9.037499999999998,8.415907999999998,6.749714,0.83875,538,3248,3786,0.3625,0.369938,0.83875,0.100742
2012-12-17,717,4,1,12,0,1,1,2,10.486650999999998,10.499000000000002,6.583306100000001,0.907083,212,4373,4585,0.393333,0.4015,0.907083,0.0982583
2012-12-18,718,4,1,12,0,2,1,1,11.309151,11.040728000000001,14.834067999999998,0.66625,433,5124,5557,0.410833,0.409708,0.66625,0.221404
2012-12-19,719,4,1,12,0,3,1,1,7.627500000000001,6.5826920000000015,12.334164000000001,0.625417,333,4934,5267,0.3325,0.342162,0.625417,0.184092
2012-12-20,720,4,1,12,0,4,1,2,7.510000000000002,6.124321999999999,8.875021,0.667917,314,3814,4128,0.33,0.335217,0.667917,0.132463
2012-12-21,721,1,1,12,0,5,1,2,7.353349,3.9166220000000003,25.083661000000003,0.556667,221,3402,3623,0.326667,0.301767,0.556667,0.374383
2012-12-22,722,1,1,12,0,6,0,1,4.494150999999999,-0.4165420000000015,27.292182,0.44125,205,1544,1749,0.265833,0.236113,0.44125,0.407346
2012-12-23,723,1,1,12,0,0,0,1,3.554150999999999,1.1250859999999996,8.916561,0.515417,408,1379,1787,0.245833,0.259471,0.515417,0.133083
2012-12-24,724,1,1,12,0,1,1,2,2.871288,1.0874000000000024,5.1744368000000005,0.791304,174,746,920,0.231304,0.2589,0.791304,0.0772304
2012-12-25,725,1,1,12,1,2,0,2,5.691288,3.43469,11.304642,0.734783,440,573,1013,0.291304,0.294465,0.734783,0.168726
2012-12-26,726,1,1,12,0,3,1,3,3.4366509999999995,-1.4580219999999997,21.208582,0.823333,9,432,441,0.243333,0.220333,0.823333,0.316546
2012-12-27,727,1,1,12,0,4,1,2,3.945848999999999,-1.0416279999999993,23.458911,0.652917,247,1867,2114,0.254167,0.226642,0.652917,0.350133
2012-12-28,728,1,1,12,0,5,1,2,3.9066509999999983,0.8330359999999999,10.416557,0.59,644,2451,3095,0.253333,0.255046,0.59,0.155471
2012-12-29,729,1,1,12,0,6,0,2,3.9066509999999983,-0.0015999999999998238,8.333661,0.752917,159,1182,1341,0.253333,0.2424,0.752917,0.124383
2012-12-30,730,1,1,12,0,0,0,1,4.024151,-0.7078000000000007,23.500518,0.483333,364,1432,1796,0.255833,0.2317,0.483333,0.350754
2012-12-31,731,1,1,12,0,1,1,2,2.144150999999999,-1.2498579999999997,10.374682,0.5775,439,2290,2729,0.215833,0.223487,0.5775,0.154846
