Name,Code,Year,GDP,laborrate,healthexp,infmortality
Panama,PAN,2005,4775.5302825137,64.7,358.117157194,19
Panama,PAN,2006,5201.5687569565,63.8,364.9194314959,18.7
Panama,PAN,2007,5907.4699321599,64.3,395.7717744017,18.3
Panama,PAN,2008,6752.2934917996,66.8,493.1707241007,17.9
Panama,PAN,2009,6955.744834991,64.6,590.7238719846,17.5
Panama,PAN,2010,7614.0092469902,NA,NA,17.2
Papua New Guinea,PNG,2000,654.6687816513,72.5,26.0830613795,55.4
Papua New Guinea,PNG,2001,558.3005621335,72.8,24.667807944,54.4
Papua New Guinea,PNG,2002,529.959538381,72.9,22.7592068217,53.5
Papua New Guinea,PNG,2003,609.4160687258,73,23.5333004089,52.6
Papua New Guinea,PNG,2004,660.2261812893,73,29.3064526999,51.9
Papua New Guinea,PNG,2005,804.1399683286,72.9,33.8788237316,51.1
Papua New Guinea,PNG,2006,896.5213374278,72.9,28.7342805602,50.1
Papua New Guinea,PNG,2007,989.523005899,72.6,30.9829085537,49.2
Papua New Guinea,PNG,2008,1223.09399621,72.4,39.0073689784,48.5
Papua New Guinea,PNG,2009,1180.690433187,72.9,36.6926773329,47.7
Papua New Guinea,PNG,2010,1382.2805879516,NA,NA,46.9
Paraguay,PRY,2000,1323.3300887441,68.9,122.2130051839,29
Paraguay,PRY,2001,1181.8588682808,69.1,105.5361654335,28.1
Paraguay,PRY,2002,906.7043053944,69.4,78.2405658113,27.1
Paraguay,PRY,2003,978.1332455762,69.7,69.8797014662,26.2
Paraguay,PRY,2004,1200.9603318565,69.9,80.5141252841,25.4
Paraguay,PRY,2005,1267.1183811024,70.2,86.3723888327,24.6
Paraguay,PRY,2006,1543.6565335288,70.5,99.1235085805,23.8
Paraguay,PRY,2007,1997.3469723646,70.8,124.5475345002,23
Paraguay,PRY,2008,2708.2664326833,71.8,161.4849161991,22.1
Paraguay,PRY,2009,2245.3283511241,71.9,158.8596505905,21.4
Paraguay,PRY,2010,2862.2823280512,NA,NA,20.8
Peru,PER,2000,2060.5762571782,65.2,96.2817001512,31
Peru,PER,2001,2056.397648782,65.7,95.6713602668,28.9
Peru,PER,2002,2135.9645040216,66,102.115442055,27
Peru,PER,2003,2279.1627915135,66.3,102.0202774198,25
Peru,PER,2004,2559.4642648304,66.5,110.7338223541,23.4
Peru,PER,2005,2880.5739988724,66.6,127.2143958924,21.7
Peru,PER,2006,3312.3709160979,66.7,141.0430115184,20.1
Peru,PER,2007,3807.1789535101,66.7,160.489935185,18.7
Peru,PER,2008,4455.6523763946,66.6,200.2278270312,17.4
Peru,PER,2009,4412.3902569706,67.1,200.78947641,16.1
Peru,PER,2010,5291.0382317134,NA,NA,14.9
Philippines,PHL,2000,1048.0705130476,65.1,33.4716977627,30.4
Philippines,PHL,2001,965.7771001418,66.6,28.8589413262,29.7
Philippines,PHL,2002,1009.0194473313,66.4,28.1100424495,28.8
Philippines,PHL,2003,1019.615232167,66.2,33.0901728355,28.1
Philippines,PHL,2004,1088.5731642579,65.7,36.8305975706,27.3
Philippines,PHL,2005,1204.7957585401,64.5,42.12289679,26.6
Philippines,PHL,2006,1402.8460152359,63.8,48.4036891451,25.9
Philippines,PHL,2007,1684.7770711554,63.6,57.2304109277,25.3
Philippines,PHL,2008,1925.2133758544,63.8,68.0253919328,24.5
Philippines,PHL,2009,1835.6365132856,63.8,66.8827073342,23.9
Philippines,PHL,2010,2140.1215913223,NA,NA,23.2
Poland,POL,2000,4454.0802196319,56.2,246.9761908789,8.3
Poland,POL,2001,4978.5725488994,56.5,292.0198769593,7.8
Poland,POL,2002,5183.8251707407,55.4,328.5863665271,7.4
Poland,POL,2003,5674.7383904095,54.9,354.2776046096,7
Poland,POL,2004,6620.0675599529,54.4,410.5106292654,6.8
Poland,POL,2005,7963.0236375546,55,494.1956666878,6.5
Poland,POL,2006,8958.0158027304,54.1,556.1478089994,6.2
Poland,POL,2007,11157.2703475014,54,716.6586538875,5.9
Poland,POL,2008,13885.6450159455,54.6,971.3081165912,5.7
Poland,POL,2009,11287.7388633025,53.7,803.6461441818,5.4
Poland,POL,2010,12270.6458450961,NA,NA,5.2
Portugal,PRT,2000,11443.0218432478,60.8,967.3734220858,5.5
Portugal,PRT,2001,11661.6351663053,61.5,985.663169186,5.1
Portugal,PRT,2002,12719.9949939831,62,1104.1602766824,4.7
Portugal,PRT,2003,15459.7458296667,62,1442.5014513188,4.3
Portugal,PRT,2004,17596.2076232915,61.7,1685.6999092083,4
Portugal,PRT,2005,18121.9319546709,62.1,1793.1801435666,3.8
Portugal,PRT,2006,18996.0204106065,62.4,1820.5174592737,3.7
Portugal,PRT,2007,21845.2352610114,62.6,2197.004240575,3.5
Portugal,PRT,2008,23716.3904171952,62.6,2433.8554272436,3.3
Portugal,PRT,2009,22029.8691068294,62.5,2409.6606292525,3.2
Portugal,PRT,2010,21473.4153874294,NA,NA,3
Puerto Rico,PRI,2000,16003.7467993109,46.6,NA,NA
Puerto Rico,PRI,2001,17691.8193700088,47.1,NA,NA
Puerto Rico,PRI,2002,NA,47.6,NA,NA
Puerto Rico,PRI,2003,NA,48.1,NA,NA
Puerto Rico,PRI,2004,NA,48,NA,NA
Puerto Rico,PRI,2005,NA,48.9,NA,NA
Puerto Rico,PRI,2006,NA,48.6,NA,NA
Puerto Rico,PRI,2007,NA,47.6,NA,NA
Puerto Rico,PRI,2008,NA,46.5,NA,NA
Puerto Rico,PRI,2009,NA,46.1,NA,NA
Puerto Rico,PRI,2010,NA,NA,NA,NA
Qatar,QAT,2000,30052.761195913,75.5,659.0250310258,10.5
Qatar,QAT,2001,28843.4489414744,76.7,731.2857343613,10
Qatar,QAT,2002,31023.0267981421,78.1,806.8074698189,9.6
Qatar,QAT,2003,36011.9212403235,79.8,1374.7844015832,9.2
Qatar,QAT,2004,44292.0380067829,80.9,1484.6537837649,8.7
Qatar,QAT,2005,52424.8996325167,82.2,1570.1460542535,8.4
Qatar,QAT,2006,61836.3236691676,82.9,1637.4640442806,8
Qatar,QAT,2007,68537.9138956973,83.5,1694.7739368046,7.6
Qatar,QAT,2008,79303.4392838785,83.8,1774.9546039607,7.3
Qatar,QAT,2009,61531.692069746,84.3,1714.9934131558,7
Qatar,QAT,2010,NA,NA,NA,6.7
Romania,ROU,2000,1650.9662877153,64.6,86.7240906346,22.4
Romania,ROU,2001,1815.5045234585,63.2,100.037088385,21.6
Romania,ROU,2002,2101.7409874673,57.6,119.5486160002,20.7
Romania,ROU,2003,2736.9749825029,55.9,146.0906756633,19.6
Romania,ROU,2004,3481.2000596775,55.6,191.1323155407,18.6
Romania,ROU,2005,4572.0484534525,54,252.3159578544,17.3
Romania,ROU,2006,5681.091636667,55,289.9935625164,16
Romania,ROU,2007,7856.4760603589,54.8,415.6146328163,14.7
Romania,ROU,2008,9299.7386848897,54.6,516.7811437294,13.5
Romania,ROU,2009,7500.3404452926,52.4,408.3275361533,12.4
Romania,ROU,2010,7537.7097392228,NA,NA,11.3
Russian Federation,RUS,2000,1775.141290796,60.4,96.0078355398,18.2
Russian Federation,RUS,2001,2100.7437861493,60.6,119.1366962628,17.2
Russian Federation,RUS,2002,2375.1629338745,60.8,142.2247815176,16.2
Russian Federation,RUS,2003,2976.1370489983,60.8,166.9217804855,15.2
Russian Federation,RUS,2004,4108.5744882764,60.8,213.0874158327,14.2
Russian Federation,RUS,2005,5337.0653242094,61.2,278.1350023937,13.2
Russian Federation,RUS,2006,6946.8809984469,61.9,368.4385806853,12.2
Russian Federation,RUS,2007,9146.4163604819,62.8,492.6232580977,11.4
Russian Federation,RUS,2008,11700.221117478,62.8,568.1033623959,10.6
Russian Federation,RUS,2009,8614.6729200688,62.8,475.2457156695,9.8
Russian Federation,RUS,2010,10439.6424272186,NA,NA,9.1
Rwanda,RWA,2000,214.2316123633,86,9.2018117491999991,105.7
Rwanda,RWA,2001,198.024285486,85.7,8.7563554409,100.2
Rwanda,RWA,2002,188.6535999986,85.4,8.2034435883,95
Rwanda,RWA,2003,208.41923715,85.2,13.4794102177,89.9
Rwanda,RWA,2004,231.8504704421,85.1,15.9455848321,84.6
Rwanda,RWA,2005,280.5091481245,85.1,20.3911329269,79.3
Rwanda,RWA,2006,329.5275890331,85.2,33.884248073,74.9
Rwanda,RWA,2007,385.2570552344,85.4,35.8738510185,70.5
Rwanda,RWA,2008,471.0378590558,85.7,45.4246950778,66.4
Rwanda,RWA,2009,510.3116070014,86,48.1841560445,62.7
Rwanda,RWA,2010,529.7124180034,NA,NA,59.1
Samoa,WSM,2000,1391.2143538129,60.8,73.4806724709,19.6
Samoa,WSM,2001,1369.7890944921,60.4,66.3341082268,19.4
Samoa,WSM,2002,1438.066985506,60,71.5211754538,19.1
Samoa,WSM,2003,1685.2979107155,59.6,90.4576491169,18.9
Samoa,WSM,2004,2084.0805338757,59.1,111.4706000563,18.6
Samoa,WSM,2005,2287.102871552,58.6,134.7378836917,18.5
Samoa,WSM,2006,2443.2707669709,58.3,156.826494112,18.2
Samoa,WSM,2007,2720.503522539,58,184.5707706086,18.1
Samoa,WSM,2008,3184.1063229344,57.9,179.1730150669,17.8
Samoa,WSM,2009,2721.9439479504,57.5,205.0003217448,17.5
Samoa,WSM,2010,3087.1755012776,NA,NA,17.3
San Marino,SMR,2000,28698.3217419345,NA,2150.1410870663,4.7
San Marino,SMR,2001,29597.5468562898,NA,2176.40098655,4.3
San Marino,SMR,2002,31147.8252070336,NA,2901.7286618348,3.8
San Marino,SMR,2003,38706.1498416235,NA,2828.4737666149,3.5
San Marino,SMR,2004,44322.6510536417,NA,3346.2501140344,3.1
San Marino,SMR,2005,45391.7891979437,NA,3423.2922854049,2.8
San Marino,SMR,2006,47819.9081513918,NA,3449.2971264403,2.6
San Marino,SMR,2007,54428.1608355419,NA,3877.53405198,2.3
San Marino,SMR,2008,60895.2362206029,NA,4335.9698029912,2.1
San Marino,SMR,2009,NA,NA,4089.2713348989,1.9
San Marino,SMR,2010,NA,NA,NA,1.7
Sao Tome and Principe,STP,2000,NA,57.3,61.0801953751,57.1
Sao Tome and Principe,STP,2001,533.085544198,57.6,69.7132867133,56.6
Sao Tome and Principe,STP,2002,622.3444854184,57.8,83.0275862069,56.2
Sao Tome and Principe,STP,2003,661.9505871178,58.2,100.5540540541,56.3
Sao Tome and Principe,STP,2004,710.2907732007,58.5,104.2133333333,55.6
Sao Tome and Principe,STP,2005,745.6882338511,58.9,94.0392156863,55
Sao Tome and Principe,STP,2006,801.3507821446,59.2,82.4058748196,54.8
Sao Tome and Principe,STP,2007,911.8990639806,59.4,86.5278071899,54.2
Sao Tome and Principe,STP,2008,1069.1403595373,59.7,92.227647932,53.8
Sao Tome and Principe,STP,2009,1168.887845877,59.8,90.7347262171,53.6
Sao Tome and Principe,STP,2010,1189.9043487427,NA,NA,53.1
Saudi Arabia,SAU,2000,9400.811686238,53.9,385.7443751264,21.8
Saudi Arabia,SAU,2001,8849.0484691109,54.2,386.7124867673,20.9
Saudi Arabia,SAU,2002,8784.9118895437,54.6,369.5097413812,20.1
Saudi Arabia,SAU,2003,9607.2909328855,54.7,383.815981181,19.3
Saudi Arabia,SAU,2004,10784.0719402988,54.8,401.1501679406,18.6
Saudi Arabia,SAU,2005,13126.6804989791,54.8,473.8172230736,17.9
Saudi Arabia,SAU,2006,14380.5867434828,54.8,562.3218233272,17.3
Saudi Arabia,SAU,2007,15091.2988501322,54.8,597.1718787733,16.7
Saudi Arabia,SAU,2008,18202.7504564113,54.6,675.998162812,16.2
Saudi Arabia,SAU,2009,13900.6306501715,54.5,713.8502297754,15.5
Saudi Arabia,SAU,2010,15835.9360041838,NA,NA,15
Senegal,SEN,2000,493.572109182,75.8,20.4669016592,63.3
Senegal,SEN,2001,499.8133213256,75.8,21.7136960809,61.7
Senegal,SEN,2002,532.1521165621,76,25.8912710366,60.2
Senegal,SEN,2003,667.251567247,76,34.587861556,58.6
Senegal,SEN,2004,759.879829006,76,41.6719716767,57.3
Senegal,SEN,2005,800.478655407,76.1,41.5914868128,55.9
Senegal,SEN,2006,839.629159732,76.2,46.8212955964,54.5
Senegal,SEN,2007,987.7623292658,76.2,53.6747043112,53.2
Senegal,SEN,2008,1120.720812489,76.4,61.9285843582,52
Senegal,SEN,2009,1056.4957355879,76.4,58.9015993776,50.8
Senegal,SEN,2010,1041.8455255143,NA,NA,49.8
Serbia,SRB,2000,809.2750794304,NA,44.4207239304,11
Serbia,SRB,2001,1518.0342942403,NA,85.5604368619,10.2
Serbia,SRB,2002,2014.3320112358,NA,133.7006056218,9.6
Serbia,SRB,2003,2630.2195364232,NA,172.9450192248,9
Serbia,SRB,2004,3177.0090580719,NA,206.7578947313,8.5
Serbia,SRB,2005,3391.3710764301,NA,230.5032649757,8
Serbia,SRB,2006,3942.6309849692,NA,276.6300422792,7.6
Serbia,SRB,2007,5335.6332906834,NA,405.0198342769,7.2
Serbia,SRB,2008,6646.9579443078,NA,498.665662471,6.8
Serbia,SRB,2009,5689.8052063222,NA,419.0391903892,6.5
Serbia,SRB,2010,5365.5032334471,NA,NA,6.1
Seychelles,SYC,2000,7578.8510529885,NA,401.9211642515,11.6
Seychelles,SYC,2001,7663.1370802645,NA,389.682842877,11.6
Seychelles,SYC,2002,8333.5513521527,NA,412.394147566,11.5
Seychelles,SYC,2003,8523.0050246663,NA,450.3854648146,11.5
Seychelles,SYC,2004,8482.4242424243,NA,481.2506569278,11.6
Seychelles,SYC,2005,10661.2567167453,NA,497.7757170404,11.6
Seychelles,SYC,2006,11439.7898505037,NA,519.2551015745,11.6
Seychelles,SYC,2007,11983.0226227633,NA,533.8986525253,11.7
Seychelles,SYC,2008,10591.4648092042,NA,459.3547881502,11.7
Seychelles,SYC,2009,9027.7300525184,NA,365.7246322932,11.7
Seychelles,SYC,2010,10824.7236573411,NA,NA,11.7
Sierra Leone,SLE,2000,153.4779676959,67.8,21.9915603346,141.9
Sierra Leone,SLE,2001,187.1960503433,67.4,26.3119760064,138.8
Sierra Leone,SLE,2002,207.7062723315,66.9,30.3281361052,135.4
Sierra Leone,SLE,2003,209.5368440503,66.8,16.3235597436,133
Sierra Leone,SLE,2004,221.3248206188,66.8,30.1948494455,130
Sierra Leone,SLE,2005,240.4992161404,66.7,35.9434823244,127.5
Sierra Leone,SLE,2006,266.9255935173,66.7,35.8433811177,124.4
Sierra Leone,SLE,2007,303.6919116798,66.6,38.8902755187,121.4
Sierra Leone,SLE,2008,348.322044275,66.6,46.8606835295,119.2
Sierra Leone,SLE,2009,323.4532479657,66.4,43.8588545985,116.5
Sierra Leone,SLE,2010,324.6703633579,NA,NA,113.7
Singapore,SGP,2000,23413.8389266588,65.5,648.2530504613,2.9
Singapore,SGP,2001,21194.0585755385,65.5,621.440133065,2.7
Singapore,SGP,2002,21705.1181441438,65.5,725.3502344369,2.6
Singapore,SGP,2003,23319.8712390019,65.5,836.6372742307,2.4
Singapore,SGP,2004,27045.9931806554,65.5,840.6023911738,2.4
Singapore,SGP,2005,29400.6986322111,65.4,897.16111761289994,2.3
Singapore,SGP,2006,33019.4853324626,65.3,980.6970350746,2.3
Singapore,SGP,2007,38645.4821050638,65.1,1199.5252870027,2.2
Singapore,SGP,2008,39135.6748972856,65.1,1403.6529689628,2.2
Singapore,SGP,2009,36757.5243488728,64.7,1501.3314003705,2.1
Singapore,SGP,2010,43866.9192545176,NA,NA,2.1
Sint Maarten (Dutch part),SXM,2000,NA,NA,NA,NA
Sint Maarten (Dutch part),SXM,2001,NA,NA,NA,NA
Sint Maarten (Dutch part),SXM,2002,NA,NA,NA,NA
Sint Maarten (Dutch part),SXM,2003,NA,NA,NA,NA
Sint Maarten (Dutch part),SXM,2004,NA,NA,NA,NA
Sint Maarten (Dutch part),SXM,2005,NA,NA,NA,NA
Sint Maarten (Dutch part),SXM,2006,NA,NA,NA,NA
Sint Maarten (Dutch part),SXM,2007,NA,NA,NA,NA
Sint Maarten (Dutch part),SXM,2008,NA,NA,NA,NA
Sint Maarten (Dutch part),SXM,2009,NA,NA,NA,NA
Sint Maarten (Dutch part),SXM,2010,NA,NA,NA,NA
Slovak Republic,SVK,2000,5326.0803088396,59.7,248.8025454756,9.5
Slovak Republic,SVK,2001,5632.3230856096,60.5,271.3163803738,9.2
Slovak Republic,SVK,2002,6434.8625092531,59.8,328.6175421533,8.9
Slovak Republic,SVK,2003,8514.4198276274,60.3,465.5585192556,8.6
Slovak Republic,SVK,2004,10410.1656202284,60.2,565.2787099824,8.3
Slovak Republic,SVK,2005,11376.6263040341,59.6,625.8679992024,8.1
Slovak Republic,SVK,2006,12808.7588158587,59.1,756.8480845938,7.8
Slovak Republic,SVK,2007,15608.0881183246,58.9,1076.042883005,7.5
Slovak Republic,SVK,2008,18211.6374470516,59.3,1395.1937882385,7.2
Slovak Republic,SVK,2009,16174.2284221392,59.5,1372.6881777833,7
Slovak Republic,SVK,2010,16386.346013702,NA,NA,6.7
Slovenia,SVN,2000,9998.9944513392,57.5,829.376720099,4.5
Slovenia,SVN,2001,10235.8165670306,57.6,883.3315807386,4.3
Slovenia,SVN,2002,11569.8310963484,58.1,1001.9884382865,4.1
Slovenia,SVN,2003,14560.3483159213,56.5,1263.3203354637,3.9
Slovenia,SVN,2004,16887.3503098066,59,1421.2301981388,3.7
Slovenia,SVN,2005,17871.6283864278,59.2,1510.6695851416,3.4
Slovenia,SVN,2006,19409.3076457695,59.3,1589.4662498439,3.2
Slovenia,SVN,2007,23444.9964123278,59.7,1834.331182441,2.9
Slovenia,SVN,2008,27033.300291006,59.4,2238.0778052466,2.7
Slovenia,SVN,2009,24101.2631889438,58.9,2174.7176544869,2.5
Slovenia,SVN,2010,23266.9851522136,NA,NA,2.3
Solomon Islands,SLB,2000,1064.5146874564,36.6,42.3148121794,28.4
Solomon Islands,SLB,2001,952.9607288962,37.5,41.1355560998,27.7
Solomon Islands,SLB,2002,790.6908560784,37.9,30.6016913062,27.2
Solomon Islands,SLB,2003,748.8259243722,37.7,31.6376694647,26.6
Solomon Islands,SLB,2004,820.9544679165,37.4,36.4761307311,25.9
Solomon Islands,SLB,2005,881.0248492061,37.3,39.7823318905,25.5
Solomon Islands,SLB,2006,945.622039064,37.1,43.9768912281,24.7
Solomon Islands,SLB,2007,1180.7254547821,36.7,54.4006405816,24.2
Solomon Islands,SLB,2008,1265.719477441,36.4,67.5519725994,23.5
Solomon Islands,SLB,2009,1147.2436723185,37.5,71.9124160279,23
Solomon Islands,SLB,2010,1261.0387508395,NA,NA,22.5
Somalia,SOM,2000,NA,71.3,NA,108.3
Somalia,SOM,2001,NA,71.2,NA,108.3
Somalia,SOM,2002,NA,71.1,NA,108.3
Somalia,SOM,2003,NA,71,NA,108.3
Somalia,SOM,2004,NA,70.8,NA,108.3
Somalia,SOM,2005,NA,70.6,NA,108.3
Somalia,SOM,2006,NA,70.5,NA,108.3
Somalia,SOM,2007,NA,70.4,NA,108.3
Somalia,SOM,2008,NA,70.3,NA,108.3
Somalia,SOM,2009,NA,70.3,NA,108.3
Somalia,SOM,2010,NA,NA,NA,108.3
South Africa,ZAF,2000,3019.9465475168,52.3,250.6841169535,54.3
South Africa,ZAF,2001,2638.1578751931,52.7,228.5361796011,55.1
South Africa,ZAF,2002,2439.9911111399,53,209.7207390553,54.9
South Africa,ZAF,2003,3647.7036247881,53.3,318.0481315589,54.8
South Africa,ZAF,2004,4695.0393786237,53.3,412.5473766488,54
South Africa,ZAF,2005,5234.5831447548,53.5,452.9439553902,52.9
South Africa,ZAF,2006,5468.2980592686,53.8,457.8860505094,49.2
South Africa,ZAF,2007,5930.0715256109,54.2,491.8666102547,47.3
South Africa,ZAF,2008,5641.764140696,55.3,458.6837376872,45
South Africa,ZAF,2009,5733.0409785828,55,485.4336454353,42.5
South Africa,ZAF,2010,7275.3439643846,NA,NA,40.7
South Sudan,SSD,2000,NA,NA,NA,NA
South Sudan,SSD,2001,NA,NA,NA,NA
South Sudan,SSD,2002,NA,NA,NA,NA
South Sudan,SSD,2003,NA,NA,NA,NA
South Sudan,SSD,2004,NA,NA,NA,NA
South Sudan,SSD,2005,NA,NA,NA,NA
South Sudan,SSD,2006,NA,NA,NA,NA
South Sudan,SSD,2007,NA,NA,NA,NA
South Sudan,SSD,2008,NA,NA,NA,NA
South Sudan,SSD,2009,NA,NA,NA,NA
South Sudan,SSD,2010,NA,NA,NA,NA
Spain,ESP,2000,14421.940740669,52.6,1030.0630804932,5.2
Spain,ESP,2001,14958.2784565895,51.9,1073.9112940963,5.1
Spain,ESP,2002,16610.5381224582,53.2,1197.2323552879,4.9
Spain,ESP,2003,21037.4374862072,54.4,1693.1392669596,4.8
Spain,ESP,2004,24461.4384475631,55.3,1976.1525969693,4.7
Spain,ESP,2005,26041.8848827408,56.4,2150.7134593305,4.6
Spain,ESP,2006,27988.834168446,57.3,2311.711289884,4.4
Spain,ESP,2007,32129.5688390336,57.8,2689.7396465281,4.3
Spain,ESP,2008,34988.1930006141,58.6,3132.3582321648,4.2
Spain,ESP,2009,31891.3861121226,58.6,3075.0132514423,4
Spain,ESP,2010,30541.6064566988,NA,NA,3.9
Sri Lanka,LKA,2000,871.2049678687,56.5,33.1191836572,19.3
Sri Lanka,LKA,2001,832.1739688002,56.3,32.0970941603,18.7
Sri Lanka,LKA,2002,893.8297307711,56.1,33.9709852954,18.2
Sri Lanka,LKA,2003,974.8016898845,56,37.8319262757,17.7
Sri Lanka,LKA,2004,1053.640466214,55.6,44.330529217,17.3
Sri Lanka,LKA,2005,1229.9733786436,55.2,50.5381336112,16.7
Sri Lanka,LKA,2006,1408.9977027553,56.1,60.9827476337,16.2
Sri Lanka,LKA,2007,1595.8343999044,55,69.9651723143,15.8
Sri Lanka,LKA,2008,1988.6514320079,54.3,82.5980328254,15.1
Sri Lanka,LKA,2009,2035.3029600963,54.2,83.6157655338,14.7
Sri Lanka,LKA,2010,2375.4493015541,NA,NA,14.2
St. Kitts and Nevis,KNA,2000,7365.8489573801,NA,386.8328841729,12.7
St. Kitts and Nevis,KNA,2001,7433.0735742639,NA,388.911112381,11.8
St. Kitts and Nevis,KNA,2002,7521.2602011046,NA,432.4486937229,11.1
St. Kitts and Nevis,KNA,2003,7763.9504716723,NA,433.8737033093,10.4
St. Kitts and Nevis,KNA,2004,8231.579187496,NA,458.8686482768,9.7
St. Kitts and Nevis,KNA,2005,8921.9390879237,NA,477.8680752469,9.1
St. Kitts and Nevis,KNA,2006,9779.7078644052,NA,568.4955257021,8.5
St. Kitts and Nevis,KNA,2007,10172.1003720009,NA,622.952722443,8
St. Kitts and Nevis,KNA,2008,11156.9163778471,NA,651.3122345885,7.5
St. Kitts and Nevis,KNA,2009,10168.0092521026,NA,633.9174145161,7
St. Kitts and Nevis,KNA,2010,10037.9261747148,NA,NA,6.5
St. Lucia,LCA,2000,4535.5388952059,59.5,244.1546639668,15
St. Lucia,LCA,2001,4351.2424936157,59.9,260.8406200874,14.9
St. Lucia,LCA,2002,4430.2796481741,60.3,266.5298710757,14.8
St. Lucia,LCA,2003,4596.0328836849,60.8,263.3094709125,14.6
St. Lucia,LCA,2004,4920.3801108266,61.2,281.6470283522,14.5
St. Lucia,LCA,2005,5206.9320557661,61.6,301.7721378224,14.4
St. Lucia,LCA,2006,5579.8776953787,62,357.5337759562,14.3
St. Lucia,LCA,2007,5689.9892610381,62.3,360.6448206396,14.3
St. Lucia,LCA,2008,5793.4589791076,62.6,406.8642696884,14.1
St. Lucia,LCA,2009,5544.8436723071,63,442.5733123403,14
St. Lucia,LCA,2010,5356.0664112388,NA,NA,14
St. Martin (French part),MAF,2000,NA,NA,NA,NA
St. Martin (French part),MAF,2001,NA,NA,NA,NA
St. Martin (French part),MAF,2002,NA,NA,NA,NA
St. Martin (French part),MAF,2003,NA,NA,NA,NA
St. Martin (French part),MAF,2004,NA,NA,NA,NA
St. Martin (French part),MAF,2005,NA,NA,NA,NA
St. Martin (French part),MAF,2006,NA,NA,NA,NA
St. Martin (French part),MAF,2007,NA,NA,NA,NA
St. Martin (French part),MAF,2008,NA,NA,NA,NA
St. Martin (French part),MAF,2009,NA,NA,NA,NA
St. Martin (French part),MAF,2010,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,2000,3142.1972993818,65.2,176.2209839572,18.7
St. Vincent and the Grenadines,VCT,2001,3236.1233582523,65.6,182.7269823527,18.7
St. Vincent and the Grenadines,VCT,2002,3421.6879243656,65.9,206.5682538508,18.9
St. Vincent and the Grenadines,VCT,2003,3571.2096446167,66.2,211.3061076697,19
St. Vincent and the Grenadines,VCT,2004,3874.4482903096,66.5,230.0076748852,19
St. Vincent and the Grenadines,VCT,2005,4096.9770071372,66.8,238.4738762089,19.1
St. Vincent and the Grenadines,VCT,2006,4571.3505717797,67,268.7219514319,19.1
St. Vincent and the Grenadines,VCT,2007,5091.522845053,67.2,271.8189957307,19.1
St. Vincent and the Grenadines,VCT,2008,5347.8756743151,67.3,278.9716535796,19.2
St. Vincent and the Grenadines,VCT,2009,5357.2512009946,67.5,301.3306123862,19.2
St. Vincent and the Grenadines,VCT,2010,5136.7026525487,NA,NA,19.2
Sudan,SDN,2000,361.7128258446,52,11.931185244,72.1
Sudan,SDN,2001,381.756434261,52,13.2043368285,71.5
Sudan,SDN,2002,418.1254239565,52.1,14.7264425875,71
Sudan,SDN,2003,485.2247923001,52.1,18.4219155701,70.3
Sudan,SDN,2004,578.2040753391,52.2,23.4472649126,69.8
Sudan,SDN,2005,713.0036799326,52.3,28.2156588455,69.3
Sudan,SDN,2006,924.4186871499,52.3,44.7028386012,68.6
Sudan,SDN,2007,1152.5648886206,52.3,69.3430191055,67.9
Sudan,SDN,2008,1401.2277153419,52.4,96.903645795,67.7
Sudan,SDN,2009,1286.1472968158,52.3,94.5938546258,66.9
Sudan,SDN,2010,1424.6387579495,NA,NA,66.4
Suriname,SUR,2000,1911.0463154551,50.3,151.661396289,34.5
Suriname,SUR,2001,1612.6226361665,50.4,130.1659142071,33.6
Suriname,SUR,2002,2246.0535257454,50.5,160.4866182671,32.7
Suriname,SUR,2003,2611.0301452407,50.6,172.7632489615,32.2
Suriname,SUR,2004,3009.347961896,50.8,206.7151671959,31.3
Suriname,SUR,2005,3591.8929853541,51,243.1919676745,30.4
Suriname,SUR,2006,4223.4660539886,51.2,323.155463484,29.3
Suriname,SUR,2007,4742.4761875707,51.5,348.5989342842,28.9
Suriname,SUR,2008,5951.312572339,51.8,422.9541157891,28.1
Suriname,SUR,2009,6255.280042999,52.2,429.1262872944,27.3
Suriname,SUR,2010,NA,NA,NA,26.9
Swaziland,SWZ,2000,1400.2381780385,62.3,78.318707881700007,76.7
Swaziland,SWZ,2001,1200.4489532625,62.4,68.8825673128,77.1
Swaziland,SWZ,2002,1084.3508086888,62.5,62.2508741616,77
Swaziland,SWZ,2003,1649.5254654536,62.5,82.8920283877,76.5
Swaziland,SWZ,2004,2082.666135885,62.6,138.6002635265,75.7
Swaziland,SWZ,2005,2284.3324526685,62.8,164.4552752458,74.6
Swaziland,SWZ,2006,2388.7445801819,63,154.1413306163,67.7
Swaziland,SWZ,2007,2603.4716439327,63.1,151.3821240508,62.8
Swaziland,SWZ,2008,2466.111005616,63.4,141.3486399037,58.6
Swaziland,SWZ,2009,2512.9782598851,63.6,155.7803841813,57.4
Swaziland,SWZ,2010,3073.4358580218,NA,NA,55.1
Sweden,SWE,2000,27879.1471256921,62.4,2277.4149719424,3.4
Sweden,SWE,2001,25563.2447595549,63.6,2268.3480251,3.3
Sweden,SWE,2002,28122.0033994477,63.5,2585.0199098483,3.2
Sweden,SWE,2003,35139.9513346028,63.6,3258.3345283301,3.1
Sweden,SWE,2004,40268.0038390779,63.5,3644.3364374435,3
Sweden,SWE,2005,41065.8241483209,64.4,3706.039389807,2.8
